Time (s)	Bar:Beat:Tick	Pitch	Note #	Velocity	Sustain	Duration (s)	Duration (tk)	Ch	Program (Inst.)
4,863	4:2:72	D3	50	64	OFF	0,065	19	0	N/A
4,945	4:2:96	E3	52	64	OFF	0,196	57	0	N/A
4,945	4:2:96	D4	62	80	OFF	0,082	24	0	N/A
5,192	4:2:168	F#3	54	64	OFF	0,065	19	0	N/A
5,275	5:1:0	G3	55	64	OFF	0,261	76	0	N/A
5,275	5:1:0	D5	74	80	OFF	0,261	76	0	N/A
5,604	5:1:96	B3	59	64	OFF	0,261	76	0	N/A
5,604	5:1:96	D4	62	64	OFF	0,261	76	0	N/A
5,604	5:1:96	D5	74	80	OFF	0,261	76	0	N/A
5,934	5:2:0	C4	60	64	OFF	0,261	76	0	N/A
5,934	5:2:0	E4	64	64	OFF	0,261	76	0	N/A
5,934	5:2:0	E5	76	80	OFF	0,196	57	0	N/A
6,181	5:2:72	D5	74	80	OFF	0,065	19	0	N/A
6,264	5:2:96	D3	50	64	OFF	0,261	76	0	N/A
6,264	5:2:96	C5	72	80	OFF	0,196	57	0	N/A
6,511	5:2:168	E5	76	80	OFF	0,065	19	0	N/A
6,593	6:1:0	G3	55	64	OFF	0,261	76	0	N/A
6,593	6:1:0	D5	74	80	OFF	0,261	76	0	N/A
6,923	6:1:96	B3	59	64	OFF	0,261	76	0	N/A
6,923	6:1:96	D4	62	64	OFF	0,261	76	0	N/A
6,923	6:1:96	G5	79	80	OFF	0,261	76	0	N/A
7,253	6:2:0	C4	60	64	OFF	0,261	76	0	N/A
7,253	6:2:0	E4	64	64	OFF	0,261	76	0	N/A
7,253	6:2:0	C5	72	80	OFF	0,196	57	0	N/A
7,500	6:2:72	B4	71	80	OFF	0,065	19	0	N/A
7,582	6:2:96	D3	50	64	OFF	0,261	76	0	N/A
7,582	6:2:96	A4	69	80	OFF	0,196	57	0	N/A
7,830	6:2:168	C5	72	80	OFF	0,065	19	0	N/A
7,912	7:1:0	G3	55	64	OFF	0,261	76	0	N/A
7,912	7:1:0	B4	71	80	OFF	0,261	76	0	N/A
8,242	7:1:96	B3	59	64	OFF	0,261	76	0	N/A
8,242	7:1:96	D4	62	64	OFF	0,261	76	0	N/A
8,242	7:1:96	G4	67	80	OFF	0,261	76	0	N/A
8,571	7:2:0	D3	50	64	OFF	0,261	76	0	N/A
8,571	7:2:0	B4	71	80	OFF	0,196	57	0	N/A
8,819	7:2:72	A4	69	80	OFF	0,065	19	0	N/A
8,901	7:2:96	C4	60	64	OFF	0,261	76	0	N/A
8,901	7:2:96	D4	62	64	OFF	0,261	76	0	N/A
8,901	7:2:96	G4	67	80	OFF	0,196	57	0	N/A
9,148	7:2:168	F#4	66	80	OFF	0,065	19	0	N/A
9,231	8:1:0	G3	55	64	OFF	0,261	76	0	N/A
9,231	8:1:0	G4	67	80	OFF	0,618	180	0	N/A
9,560	8:1:96	B3	59	64	OFF	0,261	76	0	N/A
9,560	8:1:96	D4	62	64	OFF	0,261	76	0	N/A
9,890	8:2:0	G3	55	64	OFF	0,659	192	0	N/A
9,890	8:2:0	B3	59	64	OFF	0,659	192	0	N/A
9,890	8:2:0	G4	67	80	OFF	0,659	192	0	N/A
