Time (s)	Bar:Beat:Tick	Pitch	Note #	Velocity	Sustain	Duration (s)	Duration (tk)	Ch	Program (Inst.)
0,000	1:1:0	A#3	58	64	OFF	0,266	153	0	N/A
0,000	1:1:0	A#4	70	76	OFF	0,533	307	0	N/A
0,333	1:2:0	D4	62	64	OFF	0,266	153	0	N/A
0,333	1:2:0	F4	65	64	OFF	0,266	153	0	N/A
0,667	1:3:0	F3	53	64	OFF	0,266	153	0	N/A
0,667	1:3:0	A#4	70	76	OFF	0,066	38	0	N/A
0,750	1:3:48	C5	72	76	OFF	0,066	38	0	N/A
0,833	1:3:96	D5	74	76	OFF	0,066	38	0	N/A
0,917	1:3:144	D#5	75	76	OFF	0,066	38	0	N/A
1,000	2:1:0	A#3	58	64	OFF	0,266	153	0	N/A
1,000	2:1:0	F5	77	76	OFF	0,266	153	0	N/A
1,333	2:2:0	D#4	63	64	OFF	0,266	153	0	N/A
1,333	2:2:0	G4	67	64	OFF	0,266	153	0	N/A
1,333	2:2:0	A#4	70	76	OFF	0,266	153	0	N/A
1,667	2:3:0	F3	53	64	OFF	0,266	153	0	N/A
1,667	2:3:0	A#4	70	76	OFF	0,266	153	0	N/A
2,000	3:1:0	D#3	51	64	OFF	0,266	153	0	N/A
2,000	3:1:0	G5	79	76	OFF	0,533	307	0	N/A
2,333	3:2:0	D#4	63	64	OFF	0,266	153	0	N/A
2,333	3:2:0	G4	67	64	OFF	0,266	153	0	N/A
2,667	3:3:0	A3	57	64	OFF	0,266	153	0	N/A
2,667	3:3:0	G5	79	76	OFF	0,066	38	0	N/A
2,750	3:3:48	A#5	82	76	OFF	0,066	38	0	N/A
2,833	3:3:96	A5	81	76	OFF	0,066	38	0	N/A
2,917	3:3:144	G5	79	76	OFF	0,066	38	0	N/A
3,000	4:1:0	A#3	58	64	OFF	0,266	153	0	N/A
3,000	4:1:0	F5	77	76	OFF	0,799	460	0	N/A
3,333	4:2:0	D4	62	64	OFF	0,266	153	0	N/A
3,333	4:2:0	F4	65	64	OFF	0,266	153	0	N/A
3,667	4:3:0	A#3	58	64	OFF	0,266	153	0	N/A
4,000	5:1:0	C4	60	64	OFF	0,266	153	0	N/A
4,000	5:1:0	D#5	75	76	OFF	0,533	307	0	N/A
4,333	5:2:0	D#4	63	64	OFF	0,266	153	0	N/A
4,333	5:2:0	G4	67	64	OFF	0,266	153	0	N/A
4,667	5:3:0	C4	60	64	OFF	0,266	153	0	N/A
4,667	5:3:0	D#5	75	76	OFF	0,066	38	0	N/A
4,750	5:3:48	G5	79	76	OFF	0,066	38	0	N/A
4,833	5:3:96	F5	77	76	OFF	0,066	38	0	N/A
4,917	5:3:144	D#5	75	76	OFF	0,066	38	0	N/A
5,000	6:1:0	A#3	58	64	OFF	0,266	153	0	N/A
5,000	6:1:0	D5	74	76	OFF	0,266	153	0	N/A
5,333	6:2:0	D4	62	64	OFF	0,266	153	0	N/A
5,333	6:2:0	F4	65	64	OFF	0,266	153	0	N/A
5,333	6:2:0	A#4	70	76	OFF	0,266	153	0	N/A
5,667	6:3:0	A#3	58	64	OFF	0,266	153	0	N/A
5,667	6:3:0	D5	74	76	OFF	0,266	153	0	N/A
6,000	7:1:0	F3	53	64	OFF	0,266	153	0	N/A
6,000	7:1:0	C5	72	76	OFF	0,533	307	0	N/A
6,333	7:2:0	D#4	63	64	OFF	0,266	153	0	N/A
6,333	7:2:0	F4	65	64	OFF	0,266	153	0	N/A
6,667	7:3:0	A3	57	64	OFF	0,266	153	0	N/A
6,667	7:3:0	C5	72	76	OFF	0,066	38	0	N/A
6,750	7:3:48	A#4	70	76	OFF	0,066	38	0	N/A
6,833	7:3:96	A4	69	76	OFF	0,066	38	0	N/A
6,917	7:3:144	C5	72	76	OFF	0,066	38	0	N/A
7,000	8:1:0	A#3	58	64	OFF	0,266	153	0	N/A
7,000	8:1:0	A#4	70	76	OFF	0,799	460	0	N/A
7,333	8:2:0	D4	62	64	OFF	0,266	153	0	N/A
7,333	8:2:0	F4	65	64	OFF	0,266	153	0	N/A
7,667	8:3:0	A#3	58	64	OFF	0,266	153	0	N/A
8,000	9:1:0	F3	53	64	OFF	0,266	153	0	N/A
8,000	9:1:0	C5	72	76	OFF	0,533	307	0	N/A
8,333	9:2:0	D#4	63	64	OFF	0,266	153	0	N/A
8,333	9:2:0	F4	65	64	OFF	0,266	153	0	N/A
8,667	9:3:0	A3	57	64	OFF	0,266	153	0	N/A
8,667	9:3:0	C5	72	76	OFF	0,066	38	0	N/A
8,750	9:3:48	A#4	70	76	OFF	0,066	38	0	N/A
8,833	9:3:96	A4	69	76	OFF	0,066	38	0	N/A
8,917	9:3:144	C5	72	76	OFF	0,066	38	0	N/A
9,000	10:1:0	A#3	58	64	OFF	0,266	153	0	N/A
9,000	10:1:0	A#4	70	76	OFF	0,625	360	0	N/A
9,333	10:2:0	D4	62	64	OFF	0,266	153	0	N/A
9,333	10:2:0	F4	65	64	OFF	0,266	153	0	N/A
9,667	10:3:0	A#3	58	64	OFF	0,266	153	0	N/A
9,667	10:3:0	D5	74	80	OFF	0,266	153	0	N/A
10,000	11:1:0	F3	53	64	OFF	0,266	153	0	N/A
10,000	11:1:0	C5	72	76	OFF	0,312	180	0	N/A
10,333	11:2:0	D#4	63	64	OFF	0,266	153	0	N/A
10,333	11:2:0	F4	65	64	OFF	0,266	153	0	N/A
10,333	11:2:0	C5	72	76	OFF	0,156	90	0	N/A
