Time (s)	Bar:Beat:Tick	Pitch	Note #	Velocity	Sustain	Duration (s)	Duration (tk)	Ch	Program (Inst.)
0,000	1:1:0	A3	57	64	OFF	0,148	76	0	N/A
0,188	1:1:96	C#4	61	64	OFF	0,148	76	0	N/A
0,188	1:1:96	E4	64	64	OFF	0,148	76	0	N/A
0,188	1:1:96	A4	69	80	OFF	0,148	76	0	N/A
0,375	1:2:0	C#4	61	64	OFF	0,148	76	0	N/A
0,375	1:2:0	E4	64	64	OFF	0,148	76	0	N/A
0,375	1:2:0	B4	71	80	OFF	0,148	76	0	N/A
0,563	1:2:96	C#4	61	64	OFF	0,148	76	0	N/A
0,563	1:2:96	E4	64	64	OFF	0,148	76	0	N/A
0,563	1:2:96	C#5	73	80	OFF	0,148	76	0	N/A
0,750	1:3:0	C#4	61	64	OFF	0,148	76	0	N/A
0,750	1:3:0	E4	64	64	OFF	0,148	76	0	N/A
0,750	1:3:0	D5	74	80	OFF	0,148	76	0	N/A
0,938	1:3:96	C#4	61	64	OFF	0,148	76	0	N/A
0,938	1:3:96	E4	64	64	OFF	0,148	76	0	N/A
0,938	1:3:96	E5	76	80	OFF	0,148	76	0	N/A
1,125	1:4:0	C#4	61	64	OFF	0,148	76	0	N/A
1,125	1:4:0	E4	64	64	OFF	0,148	76	0	N/A
1,125	1:4:0	F#5	78	80	OFF	0,148	76	0	N/A
1,313	1:4:96	D4	62	64	OFF	0,148	76	0	N/A
1,313	1:4:96	F#4	66	64	OFF	0,148	76	0	N/A
1,313	1:4:96	G#5	80	80	OFF	0,148	76	0	N/A
1,500	2:1:0	A3	57	64	OFF	0,148	76	0	N/A
1,500	2:1:0	A5	81	80	OFF	0,299	153	0	N/A
1,688	2:1:96	C#4	61	64	OFF	0,148	76	0	N/A
1,688	2:1:96	E4	64	64	OFF	0,148	76	0	N/A
1,875	2:2:0	C#4	61	64	OFF	0,148	76	0	N/A
1,875	2:2:0	E4	64	64	OFF	0,148	76	0	N/A
1,875	2:2:0	E5	76	80	OFF	0,225	115	0	N/A
2,063	2:2:96	C#4	61	64	OFF	0,148	76	0	N/A
2,063	2:2:96	E4	64	64	OFF	0,148	76	0	N/A
2,156	2:2:144	F#5	78	80	OFF	0,074	38	0	N/A
2,250	2:3:0	C#4	61	64	OFF	0,148	76	0	N/A
2,250	2:3:0	E4	64	64	OFF	0,148	76	0	N/A
2,250	2:3:0	E5	76	80	OFF	0,299	153	0	N/A
2,438	2:3:96	C#4	61	64	OFF	0,148	76	0	N/A
2,438	2:3:96	E4	64	64	OFF	0,148	76	0	N/A
2,625	2:4:0	E3	52	64	OFF	0,148	76	0	N/A
2,625	2:4:0	G#4	68	80	OFF	0,299	153	0	N/A
2,813	2:4:96	D4	62	64	OFF	0,148	76	0	N/A
2,813	2:4:96	F#4	66	64	OFF	0,148	76	0	N/A
3,000	3:1:0	A3	57	64	OFF	0,148	76	0	N/A
3,188	3:1:96	C#4	61	64	OFF	0,148	76	0	N/A
3,188	3:1:96	E4	64	64	OFF	0,148	76	0	N/A
3,188	3:1:96	A4	69	80	OFF	0,148	76	0	N/A
3,375	3:2:0	C#4	61	64	OFF	0,148	76	0	N/A
3,375	3:2:0	E4	64	64	OFF	0,148	76	0	N/A
3,375	3:2:0	B4	71	80	OFF	0,148	76	0	N/A
3,563	3:2:96	C#4	61	64	OFF	0,148	76	0	N/A
3,563	3:2:96	E4	64	64	OFF	0,148	76	0	N/A
3,563	3:2:96	C#5	73	80	OFF	0,148	76	0	N/A
3,750	3:3:0	C#4	61	64	OFF	0,148	76	0	N/A
3,750	3:3:0	E4	64	64	OFF	0,148	76	0	N/A
3,750	3:3:0	D5	74	80	OFF	0,148	76	0	N/A
3,938	3:3:96	C#4	61	64	OFF	0,148	76	0	N/A
3,938	3:3:96	E4	64	64	OFF	0,148	76	0	N/A
3,938	3:3:96	E5	76	80	OFF	0,148	76	0	N/A
4,125	3:4:0	C#4	61	64	OFF	0,148	76	0	N/A
4,125	3:4:0	E4	64	64	OFF	0,148	76	0	N/A
4,125	3:4:0	F#5	78	80	OFF	0,148	76	0	N/A
4,313	3:4:96	D4	62	64	OFF	0,148	76	0	N/A
4,313	3:4:96	F#4	66	64	OFF	0,148	76	0	N/A
4,313	3:4:96	G#5	80	80	OFF	0,148	76	0	N/A
4,500	4:1:0	A3	57	64	OFF	0,148	76	0	N/A
4,500	4:1:0	A5	81	80	OFF	0,299	153	0	N/A
4,688	4:1:96	C#4	61	64	OFF	0,148	76	0	N/A
4,688	4:1:96	E4	64	64	OFF	0,148	76	0	N/A
4,875	4:2:0	C#4	61	64	OFF	0,148	76	0	N/A
4,875	4:2:0	E4	64	64	OFF	0,148	76	0	N/A
4,875	4:2:0	E5	76	80	OFF	0,299	153	0	N/A
5,063	4:2:96	C#4	61	64	OFF	0,148	76	0	N/A
5,063	4:2:96	E4	64	64	OFF	0,148	76	0	N/A
5,250	4:3:0	C#4	61	64	OFF	0,148	76	0	N/A
5,250	4:3:0	E4	64	64	OFF	0,148	76	0	N/A
5,250	4:3:0	E5	76	80	OFF	0,600	307	0	N/A
5,438	4:3:96	B3	59	64	OFF	0,148	76	0	N/A
5,438	4:3:96	D4	62	64	OFF	0,148	76	0	N/A
5,625	4:4:0	A3	57	64	OFF	0,148	76	0	N/A
5,625	4:4:0	C#4	61	64	OFF	0,148	76	0	N/A
5,813	4:4:96	G#3	56	64	OFF	0,148	76	0	N/A
5,813	4:4:96	B3	59	64	OFF	0,148	76	0	N/A
6,000	5:1:0	E3	52	64	OFF	0,148	76	0	N/A
6,188	5:1:96	G#3	56	64	OFF	0,148	76	0	N/A
6,188	5:1:96	B3	59	64	OFF	0,148	76	0	N/A
6,188	5:1:96	E5	76	80	OFF	0,148	76	0	N/A
6,375	5:2:0	G#3	56	64	OFF	0,148	76	0	N/A
6,375	5:2:0	B3	59	64	OFF	0,148	76	0	N/A
6,375	5:2:0	D5	74	80	OFF	0,148	76	0	N/A
6,563	5:2:96	G#3	56	64	OFF	0,148	76	0	N/A
6,563	5:2:96	B3	59	64	OFF	0,148	76	0	N/A
6,563	5:2:96	C#5	73	80	OFF	0,148	76	0	N/A
6,750	5:3:0	G#3	56	64	OFF	0,148	76	0	N/A
6,750	5:3:0	B3	59	64	OFF	0,148	76	0	N/A
6,750	5:3:0	D5	74	80	OFF	0,148	76	0	N/A
6,938	5:3:96	G#3	56	64	OFF	0,148	76	0	N/A
6,938	5:3:96	B3	59	64	OFF	0,148	76	0	N/A
6,938	5:3:96	C#5	73	80	OFF	0,148	76	0	N/A
7,125	5:4:0	G#3	56	64	OFF	0,148	76	0	N/A
7,125	5:4:0	B3	59	64	OFF	0,148	76	0	N/A
7,125	5:4:0	B4	71	80	OFF	0,148	76	0	N/A
7,313	5:4:96	A3	57	64	OFF	0,148	76	0	N/A
