Time (s)	Bar:Beat:Tick	Pitch	Note #	Velocity	Sustain	Duration (s)	Duration (tk)	Ch	Program (Inst.)
3,357	3:1:0	E3	52	64	OFF	0,166	76	0	N/A
3,357	3:1:0	A4	69	80	OFF	0,166	76	0	N/A
3,566	3:1:96	B3	59	64	OFF	0,166	76	0	N/A
3,566	3:1:96	G#4	68	80	OFF	0,334	153	0	N/A
3,776	3:2:0	G#3	56	64	OFF	0,166	76	0	N/A
3,986	3:2:96	B3	59	64	OFF	0,166	76	0	N/A
3,986	3:2:96	E4	64	80	OFF	0,166	76	0	N/A
4,196	3:3:0	A3	57	64	OFF	0,166	76	0	N/A
4,196	3:3:0	G#4	68	80	OFF	0,166	76	0	N/A
4,406	3:3:96	B3	59	64	OFF	0,166	76	0	N/A
4,406	3:3:96	F#4	66	80	OFF	0,083	38	0	N/A
4,510	3:3:144	E4	64	80	OFF	0,083	38	0	N/A
4,615	3:4:0	B2	47	64	OFF	0,166	76	0	N/A
4,615	3:4:0	F#4	66	80	OFF	0,166	76	0	N/A
4,825	3:4:96	B3	59	64	OFF	0,166	76	0	N/A
4,825	3:4:96	B4	71	80	OFF	0,166	76	0	N/A
5,035	4:1:0	E3	52	64	OFF	0,166	76	0	N/A
5,035	4:1:0	A4	69	80	OFF	0,166	76	0	N/A
5,245	4:1:96	B3	59	64	OFF	0,166	76	0	N/A
5,245	4:1:96	G#4	68	80	OFF	0,334	153	0	N/A
5,455	4:2:0	G#3	56	64	OFF	0,166	76	0	N/A
5,664	4:2:96	B3	59	64	OFF	0,166	76	0	N/A
5,664	4:2:96	E4	64	80	OFF	0,166	76	0	N/A
5,874	4:3:0	A3	57	64	OFF	0,166	76	0	N/A
5,874	4:3:0	G#4	68	80	OFF	0,166	76	0	N/A
6,084	4:3:96	B3	59	64	OFF	0,166	76	0	N/A
6,084	4:3:96	F#4	66	80	OFF	0,083	38	0	N/A
6,189	4:3:144	E4	64	80	OFF	0,083	38	0	N/A
6,294	4:4:0	B2	47	64	OFF	0,166	76	0	N/A
6,294	4:4:0	F#4	66	80	OFF	0,166	76	0	N/A
6,503	4:4:96	B3	59	64	OFF	0,166	76	0	N/A
6,503	4:4:96	B4	71	80	OFF	0,166	76	0	N/A
6,713	5:1:0	E3	52	64	OFF	0,166	76	0	N/A
6,713	5:1:0	F#5	78	80	OFF	0,166	76	0	N/A
6,713	5:1:0	A5	81	80	OFF	0,166	76	0	N/A
6,923	5:1:96	B3	59	64	OFF	0,166	76	0	N/A
6,923	5:1:96	E5	76	80	OFF	0,334	153	0	N/A
6,923	5:1:96	G#5	80	80	OFF	0,334	153	0	N/A
7,133	5:2:0	G#3	56	64	OFF	0,166	76	0	N/A
7,343	5:2:96	B3	59	64	OFF	0,166	76	0	N/A
7,343	5:2:96	E5	76	80	OFF	0,166	76	0	N/A
7,552	5:3:0	A3	57	64	OFF	0,166	76	0	N/A
7,552	5:3:0	E5	76	80	OFF	0,166	76	0	N/A
7,552	5:3:0	G#5	80	80	OFF	0,166	76	0	N/A
7,762	5:3:96	B3	59	64	OFF	0,166	76	0	N/A
7,762	5:3:96	D#5	75	80	OFF	0,083	38	0	N/A
7,762	5:3:96	F#5	78	80	OFF	0,083	38	0	N/A
7,867	5:3:144	C#5	73	80	OFF	0,083	38	0	N/A
7,867	5:3:144	E5	76	80	OFF	0,083	38	0	N/A
7,972	5:4:0	B2	47	64	OFF	0,166	76	0	N/A
7,972	5:4:0	D#5	75	80	OFF	0,166	76	0	N/A
7,972	5:4:0	F#5	78	80	OFF	0,166	76	0	N/A
8,182	5:4:96	B3	59	64	OFF	0,166	76	0	N/A
8,182	5:4:96	B4	71	80	OFF	0,166	76	0	N/A
8,392	6:1:0	E3	52	64	OFF	0,166	76	0	N/A
8,392	6:1:0	A4	69	80	OFF	0,166	76	0	N/A
8,392	6:1:0	F#5	78	80	OFF	0,166	76	0	N/A
8,601	6:1:96	B3	59	64	OFF	0,166	76	0	N/A
8,601	6:1:96	G#4	68	80	OFF	0,334	153	0	N/A
8,601	6:1:96	E5	76	80	OFF	0,334	153	0	N/A
8,811	6:2:0	G#3	56	64	OFF	0,166	76	0	N/A
9,021	6:2:96	B3	59	64	OFF	0,166	76	0	N/A
9,021	6:2:96	B4	71	80	OFF	0,166	76	0	N/A
9,231	6:3:0	A3	57	64	OFF	0,166	76	0	N/A
9,231	6:3:0	B4	71	80	OFF	0,166	76	0	N/A
9,231	6:3:0	D#5	75	80	OFF	0,166	76	0	N/A
9,441	6:3:96	B3	59	64	OFF	0,166	76	0	N/A
9,441	6:3:96	A4	69	80	OFF	0,083	38	0	N/A
9,441	6:3:96	C#5	73	80	OFF	0,083	38	0	N/A
9,545	6:3:144	G#4	68	80	OFF	0,083	38	0	N/A
9,545	6:3:144	B4	71	80	OFF	0,083	38	0	N/A
9,650	6:4:0	B2	47	64	OFF	0,166	76	0	N/A
9,650	6:4:0	A4	69	80	OFF	0,166	76	0	N/A
9,650	6:4:0	C#5	73	80	OFF	0,166	76	0	N/A
9,860	6:4:96	B3	59	64	OFF	0,166	76	0	N/A
9,860	6:4:96	F#4	66	80	OFF	0,166	76	0	N/A
10,070	7:1:0	E3	52	64	OFF	0,166	76	0	N/A
10,070	7:1:0	D#4	63	80	OFF	0,166	76	0	N/A
10,070	7:1:0	A4	69	80	OFF	0,166	76	0	N/A
10,280	7:1:96	B3	59	64	OFF	0,166	76	0	N/A
10,280	7:1:96	E4	64	80	OFF	0,334	153	0	N/A
10,280	7:1:96	G#4	68	80	OFF	0,334	153	0	N/A
10,490	7:2:0	G#3	56	64	OFF	0,166	76	0	N/A
10,699	7:2:96	B3	59	64	OFF	0,166	76	0	N/A
10,699	7:2:96	E4	64	80	OFF	0,166	76	0	N/A
10,909	7:3:0	A3	57	64	OFF	0,166	76	0	N/A
10,909	7:3:0	G#4	68	80	OFF	0,166	76	0	N/A
11,119	7:3:96	B3	59	64	OFF	0,166	76	0	N/A
11,119	7:3:96	F#4	66	80	OFF	0,083	38	0	N/A
11,224	7:3:144	E4	64	80	OFF	0,083	38	0	N/A
11,329	7:4:0	B2	47	64	OFF	0,166	76	0	N/A
11,329	7:4:0	F#4	66	80	OFF	0,166	76	0	N/A
11,538	7:4:96	B3	59	64	OFF	0,166	76	0	N/A
11,538	7:4:96	D#4	63	80	OFF	0,166	76	0	N/A
11,748	8:1:0	E3	52	64	OFF	0,393	180	0	N/A
11,748	8:1:0	E4	64	80	OFF	0,334	153	0	N/A
