Time (s)	Bar:Beat:Tick	Pitch	Note #	Velocity	Sustain	Duration (s)	Duration (tk)	Ch	Program (Inst.)
8,667	7:3:0	C3	48	64	OFF	0,266	153	0	N/A
8,667	7:3:0	C5	72	80	OFF	0,200	115	0	N/A
8,667	7:3:0	E5	76	80	OFF	0,200	115	0	N/A
8,917	7:3:144	G4	67	80	OFF	0,066	38	0	N/A
8,917	7:3:144	D5	74	80	OFF	0,066	38	0	N/A
9,000	7:4:0	E3	52	64	OFF	0,266	153	0	N/A
9,000	7:4:0	E4	64	80	OFF	0,200	115	0	N/A
9,000	7:4:0	C5	72	80	OFF	0,200	115	0	N/A
9,250	7:4:144	E4	64	80	OFF	0,066	38	0	N/A
9,250	7:4:144	G4	67	80	OFF	0,066	38	0	N/A
9,333	8:1:0	D3	50	64	OFF	0,266	153	0	N/A
9,333	8:1:0	F4	65	80	OFF	0,200	115	0	N/A
9,333	8:1:0	A4	69	80	OFF	0,200	115	0	N/A
9,583	8:1:144	D4	62	80	OFF	0,066	38	0	N/A
9,583	8:1:144	C5	72	80	OFF	0,066	38	0	N/A
9,667	8:2:0	G2	43	64	OFF	0,266	153	0	N/A
9,667	8:2:0	D4	62	80	OFF	0,200	115	0	N/A
9,667	8:2:0	B4	71	80	OFF	0,200	115	0	N/A
9,917	8:2:144	F4	65	80	OFF	0,066	38	0	N/A
9,917	8:2:144	D5	74	80	OFF	0,066	38	0	N/A
10,000	8:3:0	C3	48	64	OFF	0,266	153	0	N/A
10,000	8:3:0	E4	64	80	OFF	0,533	307	0	N/A
10,000	8:3:0	C5	72	80	OFF	0,533	307	0	N/A
10,333	8:4:0	C2	36	64	OFF	0,266	153	0	N/A
