Time (s)	Bar:Beat:Tick	Pitch	Note #	Velocity	Sustain	Duration (s)	Duration (tk)	Ch	Program (Inst.)
5,510	7:1:0	B3	59	64	OFF	0,244	153	0	N/A
5,510	7:1:0	G5	79	76	OFF	0,121	76	0	N/A
5,663	7:1:96	A5	81	76	OFF	0,121	76	0	N/A
5,816	7:2:0	G4	67	64	OFF	0,244	153	0	N/A
5,816	7:2:0	B4	71	64	OFF	0,244	153	0	N/A
5,816	7:2:0	G5	79	76	OFF	0,121	76	0	N/A
5,969	7:2:96	F5	77	76	OFF	0,121	76	0	N/A
6,122	7:3:0	G4	67	64	OFF	0,244	153	0	N/A
6,122	7:3:0	B4	71	64	OFF	0,244	153	0	N/A
6,122	7:3:0	E5	76	76	OFF	0,121	76	0	N/A
6,276	7:3:96	D5	74	76	OFF	0,121	76	0	N/A
6,429	8:1:0	C4	60	64	OFF	0,244	153	0	N/A
6,429	8:1:0	C5	72	80	OFF	0,733	460	0	N/A
6,735	8:2:0	E4	64	64	OFF	0,244	153	0	N/A
6,735	8:2:0	G4	67	64	OFF	0,244	153	0	N/A
7,041	8:3:0	E4	64	64	OFF	0,244	153	0	N/A
7,041	8:3:0	G4	67	64	OFF	0,244	153	0	N/A
7,347	9:1:0	G3	55	64	OFF	0,244	153	0	N/A
7,347	9:1:0	G4	67	76	OFF	0,121	76	0	N/A
7,500	9:1:96	A4	69	76	OFF	0,121	76	0	N/A
7,653	9:2:0	D4	62	64	OFF	0,244	153	0	N/A
7,653	9:2:0	F4	65	64	OFF	0,244	153	0	N/A
7,653	9:2:0	G4	67	76	OFF	0,121	76	0	N/A
7,806	9:2:96	A4	69	76	OFF	0,121	76	0	N/A
7,959	9:3:0	D4	62	64	OFF	0,244	153	0	N/A
7,959	9:3:0	F4	65	64	OFF	0,244	153	0	N/A
7,959	9:3:0	B4	71	76	OFF	0,121	76	0	N/A
8,112	9:3:96	C5	72	76	OFF	0,121	76	0	N/A
8,265	10:1:0	G3	55	64	OFF	0,244	153	0	N/A
8,265	10:1:0	D5	74	76	OFF	0,121	76	0	N/A
8,418	10:1:96	E5	76	76	OFF	0,121	76	0	N/A
8,571	10:2:0	D4	62	64	OFF	0,244	153	0	N/A
8,571	10:2:0	F4	65	64	OFF	0,244	153	0	N/A
8,571	10:2:0	D5	74	76	OFF	0,121	76	0	N/A
8,724	10:2:96	C5	72	76	OFF	0,121	76	0	N/A
8,878	10:3:0	D4	62	64	OFF	0,244	153	0	N/A
8,878	10:3:0	F4	65	64	OFF	0,244	153	0	N/A
8,878	10:3:0	B4	71	76	OFF	0,121	76	0	N/A
9,031	10:3:96	A4	69	76	OFF	0,121	76	0	N/A
9,184	11:1:0	C4	60	64	OFF	0,244	153	0	N/A
9,184	11:1:0	G4	67	76	OFF	0,121	76	0	N/A
9,337	11:1:96	A4	69	76	OFF	0,121	76	0	N/A
9,490	11:2:0	E4	64	64	OFF	0,244	153	0	N/A
9,490	11:2:0	G4	67	64	OFF	0,244	153	0	N/A
9,490	11:2:0	B4	71	76	OFF	0,121	76	0	N/A
9,643	11:2:96	C5	72	76	OFF	0,121	76	0	N/A
9,796	11:3:0	E4	64	64	OFF	0,244	153	0	N/A
9,796	11:3:0	G4	67	64	OFF	0,244	153	0	N/A
9,796	11:3:0	D5	74	76	OFF	0,121	76	0	N/A
9,949	11:3:96	E5	76	76	OFF	0,121	76	0	N/A
10,102	12:1:0	C4	60	64	OFF	0,244	153	0	N/A
10,102	12:1:0	F5	77	76	OFF	0,244	153	0	N/A
10,408	12:2:0	E4	64	64	OFF	0,244	153	0	N/A
10,408	12:2:0	G4	67	64	OFF	0,244	153	0	N/A
10,408	12:2:0	E5	76	76	OFF	0,489	307	0	N/A
10,714	12:3:0	E4	64	64	OFF	0,244	153	0	N/A
10,714	12:3:0	G4	67	64	OFF	0,244	153	0	N/A
