Time (s)	Bar:Beat:Tick	Pitch	Note #	Velocity	Sustain	Duration (s)	Duration (tk)	Ch	Program (Inst.)
0,000	1:1:0	C2	36	84	OFF	0,119	38	0	N/A
0,000	1:1:0	C3	48	84	OFF	0,119	38	0	N/A
0,000	1:1:0	C5	72	84	OFF	0,119	38	0	N/A
0,000	1:1:0	D#5	75	84	OFF	0,119	38	0	N/A
0,000	1:1:0	C6	84	84	OFF	0,119	38	0	N/A
0,150	1:1:48	D2	38	84	OFF	0,119	38	0	N/A
0,150	1:1:48	D3	50	84	OFF	0,119	38	0	N/A
0,150	1:1:48	B4	71	84	OFF	0,119	38	0	N/A
0,150	1:1:48	D5	74	84	OFF	0,119	38	0	N/A
0,150	1:1:48	B5	83	84	OFF	0,119	38	0	N/A
0,300	1:1:96	D#2	39	84	OFF	0,119	38	0	N/A
0,300	1:1:96	D#3	51	84	OFF	0,119	38	0	N/A
0,300	1:1:96	G#4	68	84	OFF	0,119	38	0	N/A
0,300	1:1:96	C5	72	84	OFF	0,119	38	0	N/A
0,300	1:1:96	G#5	80	84	OFF	0,119	38	0	N/A
0,450	1:1:144	C2	36	84	OFF	1,950	624	0	N/A
0,450	1:1:144	C3	48	84	OFF	1,950	624	0	N/A
0,450	1:1:144	G4	67	84	OFF	1,950	624	0	N/A
0,450	1:1:144	C5	72	84	OFF	1,950	624	0	N/A
0,450	1:1:144	G5	79	84	OFF	1,950	624	0	N/A
2,400	2:1:0	F2	41	84	OFF	0,159	51	0	N/A
2,400	2:1:0	F3	53	84	OFF	0,159	51	0	N/A
2,400	2:1:0	F4	65	84	OFF	0,159	51	0	N/A
2,400	2:1:0	G#4	68	84	OFF	0,159	51	0	N/A
2,400	2:1:0	F5	77	84	OFF	0,159	51	0	N/A
2,600	2:1:64	E2	40	84	OFF	0,159	51	0	N/A
2,600	2:1:64	E3	52	84	OFF	0,159	51	0	N/A
2,600	2:1:64	G4	67	84	OFF	0,159	51	0	N/A
2,600	2:1:64	A#4	70	84	OFF	0,159	51	0	N/A
2,600	2:1:64	G5	79	84	OFF	0,159	51	0	N/A
2,800	2:1:128	C#2	37	84	OFF	1,400	448	0	N/A
2,800	2:1:128	C#3	49	84	OFF	1,400	448	0	N/A
2,800	2:1:128	G#4	68	84	OFF	1,400	448	0	N/A
2,800	2:1:128	C5	72	84	OFF	1,400	448	0	N/A
2,800	2:1:128	G#5	80	84	OFF	1,400	448	0	N/A
6,600	4:1:0	C2	36	84	OFF	0,119	38	0	N/A
6,600	4:1:0	C3	48	84	OFF	0,119	38	0	N/A
6,600	4:1:0	C5	72	84	OFF	0,119	38	0	N/A
6,600	4:1:0	D#5	75	84	OFF	0,119	38	0	N/A
6,600	4:1:0	C6	84	84	OFF	0,119	38	0	N/A
6,750	4:1:48	D2	38	84	OFF	0,119	38	0	N/A
6,750	4:1:48	D3	50	84	OFF	0,119	38	0	N/A
6,750	4:1:48	B4	71	84	OFF	0,119	38	0	N/A
6,750	4:1:48	D5	74	84	OFF	0,119	38	0	N/A
6,750	4:1:48	B5	83	84	OFF	0,119	38	0	N/A
6,900	4:1:96	C2	36	84	OFF	0,119	38	0	N/A
6,900	4:1:96	C3	48	84	OFF	0,119	38	0	N/A
6,900	4:1:96	C5	72	84	OFF	0,119	38	0	N/A
6,900	4:1:96	D#5	75	84	OFF	0,119	38	0	N/A
6,900	4:1:96	C6	84	84	OFF	0,119	38	0	N/A
7,050	4:1:144	D2	38	84	OFF	0,119	38	0	N/A
7,050	4:1:144	D3	50	84	OFF	0,119	38	0	N/A
7,050	4:1:144	B4	71	84	OFF	0,119	38	0	N/A
7,050	4:1:144	D5	74	84	OFF	0,119	38	0	N/A
7,050	4:1:144	B5	83	84	OFF	0,119	38	0	N/A
7,200	4:2:0	D#2	39	84	OFF	0,119	38	0	N/A
7,200	4:2:0	D#3	51	84	OFF	0,119	38	0	N/A
7,200	4:2:0	G#4	68	84	OFF	0,119	38	0	N/A
7,200	4:2:0	C5	72	84	OFF	0,119	38	0	N/A
7,200	4:2:0	G#5	80	84	OFF	0,119	38	0	N/A
7,350	4:2:48	C2	36	84	OFF	0,281	90	0	N/A
7,350	4:2:48	C3	48	84	OFF	0,281	90	0	N/A
7,350	4:2:48	G4	67	84	OFF	0,281	90	0	N/A
7,350	4:2:48	C5	72	84	OFF	0,281	90	0	N/A
7,350	4:2:48	G5	79	84	OFF	0,281	90	0	N/A
7,800	4:3:0	F2	41	84	OFF	0,119	38	0	N/A
7,800	4:3:0	F3	53	84	OFF	0,119	38	0	N/A
7,800	4:3:0	F4	65	84	OFF	0,119	38	0	N/A
7,800	4:3:0	G#4	68	84	OFF	0,119	38	0	N/A
7,800	4:3:0	F5	77	84	OFF	0,119	38	0	N/A
7,950	4:3:48	G2	43	84	OFF	0,119	38	0	N/A
7,950	4:3:48	G3	55	84	OFF	0,119	38	0	N/A
7,950	4:3:48	E4	64	84	OFF	0,119	38	0	N/A
7,950	4:3:48	G4	67	84	OFF	0,119	38	0	N/A
7,950	4:3:48	E5	76	84	OFF	0,119	38	0	N/A
8,100	4:3:96	G#2	44	84	OFF	0,119	38	0	N/A
8,100	4:3:96	G#3	56	84	OFF	0,119	38	0	N/A
8,100	4:3:96	C#4	61	84	OFF	0,119	38	0	N/A
8,100	4:3:96	F4	65	84	OFF	0,119	38	0	N/A
8,100	4:3:96	C#5	73	84	OFF	0,119	38	0	N/A
8,250	4:3:144	A#2	46	84	OFF	2,188	700	0	N/A
8,250	4:3:144	A#3	58	84	OFF	2,188	700	0	N/A
8,250	4:3:144	C4	60	84	OFF	2,188	700	0	N/A
8,250	4:3:144	F4	65	84	OFF	2,188	700	0	N/A
8,250	4:3:144	C5	72	84	OFF	2,188	700	0	N/A
10,800	6:1:0	G#2	44	84	OFF	0,119	38	0	N/A
10,800	6:1:0	G#3	56	84	OFF	0,119	38	0	N/A
10,800	6:1:0	A#3	58	84	OFF	0,119	38	0	N/A
10,800	6:1:0	C#4	61	84	OFF	0,119	38	0	N/A
10,800	6:1:0	A#4	70	84	OFF	0,119	38	0	N/A
10,950	6:1:48	G2	43	84	OFF	0,119	38	0	N/A
10,950	6:1:48	G3	55	84	OFF	0,119	38	0	N/A
10,950	6:1:48	C4	60	84	OFF	0,119	38	0	N/A
10,950	6:1:48	D#4	63	84	OFF	0,119	38	0	N/A
10,950	6:1:48	C5	72	84	OFF	0,119	38	0	N/A
11,100	6:1:96	F2	41	84	OFF	0,778	249	0	N/A
11,100	6:1:96	F3	53	84	OFF	0,778	249	0	N/A
11,100	6:1:96	C#4	61	84	OFF	0,778	249	0	N/A
11,100	6:1:96	F4	65	84	OFF	0,778	249	0	N/A
11,100	6:1:96	C#5	73	84	OFF	0,778	249	0	N/A
