Time (s)	Bar:Beat:Tick	Pitch	Note #	Velocity	Sustain	Duration (s)	Duration (tk)	Ch	Program (Inst.)
8,281	5:2:48	C6	84	84	OFF	0,124	38	0	N/A
8,281	5:2:48	D6	86	84	OFF	0,124	38	0	N/A
8,438	5:2:96	E4	64	60	OFF	0,124	38	0	N/A
8,438	5:2:96	D6	86	84	OFF	0,104	32	0	N/A
8,438	5:2:96	E6	88	84	OFF	0,104	32	0	N/A
8,594	5:2:144	E5	76	60	OFF	0,124	38	0	N/A
8,750	5:3:0	E4	64	60	OFF	0,124	38	0	N/A
8,906	5:3:48	E5	76	60	OFF	0,124	38	0	N/A
9,063	5:3:96	E4	64	60	OFF	0,124	38	0	N/A
9,219	5:3:144	E5	76	60	OFF	0,124	38	0	N/A
9,375	6:1:0	E4	64	60	OFF	0,124	38	0	N/A
9,531	6:1:48	E5	76	60	OFF	0,124	38	0	N/A
9,688	6:1:96	E4	64	60	OFF	0,124	38	0	N/A
9,844	6:1:144	E5	76	60	OFF	0,124	38	0	N/A
