Time (s)	Bar:Beat:Tick	Pitch	Note #	Velocity	Sustain	Duration (s)	Duration (tk)	Ch	Program (Inst.)
4,750	3:2:96	C5	72	84	OFF	0,198	76	0	0 (Acoustic Grand Piano)
4,875	3:2:144	G3	55	64	OFF	0,099	38	0	0 (Acoustic Grand Piano)
5,000	3:3:0	F3	53	64	OFF	0,099	38	0	0 (Acoustic Grand Piano)
5,000	3:3:0	D5	74	84	OFF	0,198	76	0	0 (Acoustic Grand Piano)
5,125	3:3:48	E3	52	64	OFF	0,099	38	0	0 (Acoustic Grand Piano)
5,250	3:3:96	D3	50	64	OFF	0,099	38	0	0 (Acoustic Grand Piano)
5,250	3:3:96	E5	76	84	OFF	0,099	38	0	0 (Acoustic Grand Piano)
5,375	3:3:144	D4	62	64	OFF	0,099	38	0	0 (Acoustic Grand Piano)
5,375	3:3:144	F5	77	84	OFF	0,099	38	0	0 (Acoustic Grand Piano)
5,500	3:4:0	B3	59	64	OFF	0,099	38	0	0 (Acoustic Grand Piano)
5,500	3:4:0	G5	79	84	OFF	0,198	76	0	0 (Acoustic Grand Piano)
5,625	3:4:48	G3	55	64	OFF	0,099	38	0	0 (Acoustic Grand Piano)
5,750	3:4:96	E3	52	64	OFF	0,099	38	0	0 (Acoustic Grand Piano)
5,750	3:4:96	C5	72	84	OFF	0,198	76	0	0 (Acoustic Grand Piano)
5,875	3:4:144	C3	48	64	OFF	0,099	38	0	0 (Acoustic Grand Piano)
6,000	4:1:0	F3	53	64	OFF	0,099	38	0	0 (Acoustic Grand Piano)
6,125	4:1:48	C4	60	64	OFF	0,099	38	0	0 (Acoustic Grand Piano)
6,250	4:1:96	F4	65	64	OFF	0,099	38	0	0 (Acoustic Grand Piano)
6,250	4:1:96	A4	69	84	OFF	0,198	76	0	0 (Acoustic Grand Piano)
6,375	4:1:144	E4	64	64	OFF	0,099	38	0	0 (Acoustic Grand Piano)
6,500	4:2:0	D4	62	64	OFF	0,099	38	0	0 (Acoustic Grand Piano)
6,500	4:2:0	A5	81	84	OFF	0,198	76	0	0 (Acoustic Grand Piano)
6,625	4:2:48	C4	60	64	OFF	0,099	38	0	0 (Acoustic Grand Piano)
6,750	4:2:96	B3	59	64	OFF	0,099	38	0	0 (Acoustic Grand Piano)
6,750	4:2:96	G5	79	84	OFF	0,099	38	0	0 (Acoustic Grand Piano)
6,875	4:2:144	A3	57	64	OFF	0,099	38	0	0 (Acoustic Grand Piano)
6,875	4:2:144	F5	77	84	OFF	0,099	38	0	0 (Acoustic Grand Piano)
7,000	4:3:0	B3	59	64	OFF	0,099	38	0	0 (Acoustic Grand Piano)
7,000	4:3:0	G5	79	84	OFF	0,398	153	0	0 (Acoustic Grand Piano)
7,125	4:3:48	A3	57	64	OFF	0,099	38	0	0 (Acoustic Grand Piano)
7,250	4:3:96	G3	55	64	OFF	0,099	38	0	0 (Acoustic Grand Piano)
7,375	4:3:144	F3	53	64	OFF	0,099	38	0	0 (Acoustic Grand Piano)
7,500	4:4:0	E3	52	64	OFF	0,099	38	0	0 (Acoustic Grand Piano)
7,625	4:4:48	D3	50	64	OFF	0,099	38	0	0 (Acoustic Grand Piano)
7,750	4:4:96	C3	48	64	OFF	0,099	38	0	0 (Acoustic Grand Piano)
7,875	4:4:144	B2	47	64	OFF	0,099	38	0	0 (Acoustic Grand Piano)
8,000	5:1:0	C3	48	64	OFF	0,099	38	0	0 (Acoustic Grand Piano)
8,000	5:1:0	C5	72	84	OFF	0,198	76	0	0 (Acoustic Grand Piano)
8,125	5:1:48	C4	60	64	OFF	0,099	38	0	0 (Acoustic Grand Piano)
8,250	5:1:96	B3	59	64	OFF	0,099	38	0	0 (Acoustic Grand Piano)
8,250	5:1:96	G4	67	84	OFF	0,198	76	0	0 (Acoustic Grand Piano)
8,375	5:1:144	C4	60	64	OFF	0,099	38	0	0 (Acoustic Grand Piano)
8,500	5:2:0	B3	59	64	OFF	0,099	38	0	0 (Acoustic Grand Piano)
8,625	5:2:48	A3	57	64	OFF	0,099	38	0	0 (Acoustic Grand Piano)
8,750	5:2:96	G3	55	64	OFF	0,099	38	0	0 (Acoustic Grand Piano)
8,750	5:2:96	G4	67	84	OFF	0,198	76	0	0 (Acoustic Grand Piano)
8,875	5:2:144	C4	60	64	OFF	0,099	38	0	0 (Acoustic Grand Piano)
9,000	5:3:0	A3	57	64	OFF	0,099	38	0	0 (Acoustic Grand Piano)
9,000	5:3:0	F4	65	84	OFF	0,198	76	0	0 (Acoustic Grand Piano)
9,125	5:3:48	G3	55	64	OFF	0,099	38	0	0 (Acoustic Grand Piano)
9,250	5:3:96	F3	53	64	OFF	0,099	38	0	0 (Acoustic Grand Piano)
9,250	5:3:96	E4	64	84	OFF	0,099	38	0	0 (Acoustic Grand Piano)
9,375	5:3:144	C4	60	64	OFF	0,099	38	0	0 (Acoustic Grand Piano)
9,375	5:3:144	D4	62	84	OFF	0,099	38	0	0 (Acoustic Grand Piano)
9,500	5:4:0	G3	55	64	OFF	0,099	38	0	0 (Acoustic Grand Piano)
9,500	5:4:0	E4	64	84	OFF	0,198	76	0	0 (Acoustic Grand Piano)
9,625	5:4:48	F3	53	64	OFF	0,099	38	0	0 (Acoustic Grand Piano)
9,750	5:4:96	E3	52	64	OFF	0,099	38	0	0 (Acoustic Grand Piano)
9,750	5:4:96	G4	67	84	OFF	0,198	76	0	0 (Acoustic Grand Piano)
9,875	5:4:144	C4	60	64	OFF	0,099	38	0	0 (Acoustic Grand Piano)
10,000	6:1:0	D3	50	64	OFF	0,099	38	0	0 (Acoustic Grand Piano)
10,125	6:1:48	D4	62	64	OFF	0,099	38	0	0 (Acoustic Grand Piano)
10,250	6:1:96	C4	60	64	OFF	0,099	38	0	0 (Acoustic Grand Piano)
10,250	6:1:96	G4	67	84	OFF	0,198	76	0	0 (Acoustic Grand Piano)
10,375	6:1:144	D4	62	64	OFF	0,099	38	0	0 (Acoustic Grand Piano)
10,500	6:2:0	C4	60	64	OFF	0,099	38	0	0 (Acoustic Grand Piano)
10,500	6:2:0	A4	69	84	OFF	0,198	76	0	0 (Acoustic Grand Piano)
10,625	6:2:48	B3	59	64	OFF	0,099	38	0	0 (Acoustic Grand Piano)
10,750	6:2:96	A3	57	64	OFF	0,099	38	0	0 (Acoustic Grand Piano)
10,750	6:2:96	B4	71	84	OFF	0,099	38	0	0 (Acoustic Grand Piano)
10,875	6:2:144	G3	55	64	OFF	0,099	38	0	0 (Acoustic Grand Piano)
10,875	6:2:144	C5	72	84	OFF	0,099	38	0	0 (Acoustic Grand Piano)
11,000	6:3:0	F3	53	64	OFF	0,099	38	0	0 (Acoustic Grand Piano)
11,000	6:3:0	D5	74	84	OFF	0,198	76	0	0 (Acoustic Grand Piano)
11,125	6:3:48	E3	52	64	OFF	0,099	38	0	0 (Acoustic Grand Piano)
11,250	6:3:96	D3	50	64	OFF	0,099	38	0	0 (Acoustic Grand Piano)
11,250	6:3:96	E5	76	84	OFF	0,198	76	0	0 (Acoustic Grand Piano)
11,375	6:3:144	D4	62	64	OFF	0,099	38	0	0 (Acoustic Grand Piano)
11,500	6:4:0	C4	60	64	OFF	0,099	38	0	0 (Acoustic Grand Piano)
11,500	6:4:0	F5	77	84	OFF	0,398	153	0	0 (Acoustic Grand Piano)
11,625	6:4:48	B3	59	64	OFF	0,099	38	0	0 (Acoustic Grand Piano)
11,750	6:4:96	A3	57	64	OFF	0,099	38	0	0 (Acoustic Grand Piano)
11,875	6:4:144	G3	55	64	OFF	0,099	38	0	0 (Acoustic Grand Piano)
