Time (s)	Bar:Beat:Tick	Pitch	Note #	Velocity	Sustain	Duration (s)	Duration (tk)	Ch	Program (Inst.)
8,100	5:2:96	G3	55	76	OFF	0,150	48	0	N/A
8,100	5:2:96	D4	62	76	OFF	0,238	76	0	N/A
8,100	5:2:96	F4	65	76	OFF	0,238	76	0	N/A
8,100	5:2:96	A4	69	76	OFF	0,238	76	0	N/A
8,400	5:3:0	A2	45	76	OFF	0,150	48	0	N/A
8,400	5:3:0	E3	52	76	OFF	0,150	48	0	N/A
8,400	5:3:0	A3	57	76	OFF	0,150	48	0	N/A
8,400	5:3:0	D4	62	76	OFF	0,238	76	0	N/A
8,400	5:3:0	F4	65	76	OFF	0,238	76	0	N/A
8,400	5:3:0	A4	69	76	OFF	0,238	76	0	N/A
8,700	5:3:96	A#2	46	76	OFF	0,150	48	0	N/A
8,700	5:3:96	F3	53	76	OFF	0,150	48	0	N/A
8,700	5:3:96	A#3	58	76	OFF	0,150	48	0	N/A
8,700	5:3:96	D4	62	76	OFF	0,237	76	0	N/A
8,700	5:3:96	F4	65	76	OFF	0,237	76	0	N/A
8,700	5:3:96	A4	69	76	OFF	0,237	76	0	N/A
9,000	6:1:0	A#1	34	76	OFF	0,150	48	0	N/A
9,000	6:1:0	F2	41	76	OFF	0,150	48	0	N/A
9,000	6:1:0	A#2	46	76	OFF	0,150	48	0	N/A
9,000	6:1:0	C#4	61	76	OFF	0,078	25	0	N/A
9,000	6:1:0	F4	65	76	OFF	0,078	25	0	N/A
9,000	6:1:0	A#4	70	76	OFF	0,078	25	0	N/A
9,100	6:1:32	C#4	61	76	OFF	0,078	25	0	N/A
9,100	6:1:32	F4	65	76	OFF	0,078	25	0	N/A
9,100	6:1:32	A#4	70	76	OFF	0,078	25	0	N/A
9,200	6:1:64	C#4	61	76	OFF	0,078	25	0	N/A
9,200	6:1:64	F4	65	76	OFF	0,078	25	0	N/A
9,200	6:1:64	A#4	70	76	OFF	0,078	25	0	N/A
9,300	6:1:96	C2	36	76	OFF	0,150	48	0	N/A
9,300	6:1:96	F#2	42	76	OFF	0,150	48	0	N/A
9,300	6:1:96	C3	48	76	OFF	0,150	48	0	N/A
9,300	6:1:96	C#4	61	76	OFF	0,237	76	0	N/A
9,300	6:1:96	F4	65	76	OFF	0,237	76	0	N/A
9,300	6:1:96	A#4	70	76	OFF	0,237	76	0	N/A
9,600	6:2:0	C#2	37	76	OFF	0,150	48	0	N/A
9,600	6:2:0	G#2	44	76	OFF	0,150	48	0	N/A
9,600	6:2:0	C#3	49	76	OFF	0,150	48	0	N/A
9,600	6:2:0	C#4	61	76	OFF	1,438	460	0	N/A
9,600	6:2:0	F#4	66	76	OFF	1,438	460	0	N/A
9,600	6:2:0	A#4	70	76	OFF	1,438	460	0	N/A
9,900	6:2:96	D#2	39	76	OFF	0,150	48	0	N/A
9,900	6:2:96	A#2	46	76	OFF	0,150	48	0	N/A
9,900	6:2:96	D#3	51	76	OFF	0,150	48	0	N/A
10,200	6:3:0	F2	41	76	OFF	0,150	48	0	N/A
10,200	6:3:0	C3	48	76	OFF	0,150	48	0	N/A
10,200	6:3:0	F3	53	76	OFF	0,150	48	0	N/A
10,500	6:3:96	F#2	42	76	OFF	0,150	48	0	N/A
10,500	6:3:96	C#3	49	76	OFF	0,150	48	0	N/A
10,500	6:3:96	F#3	54	76	OFF	0,150	48	0	N/A
10,800	7:1:0	D2	38	76	OFF	0,150	48	0	N/A
10,800	7:1:0	A2	45	76	OFF	0,150	48	0	N/A
10,800	7:1:0	D3	50	76	OFF	0,150	48	0	N/A
10,800	7:1:0	D4	62	76	OFF	0,238	76	0	N/A
10,800	7:1:0	F4	65	76	OFF	0,238	76	0	N/A
10,800	7:1:0	A4	69	76	OFF	0,238	76	0	N/A
11,100	7:1:96	E2	40	76	OFF	0,150	48	0	N/A
11,100	7:1:96	A#2	46	76	OFF	0,150	48	0	N/A
11,100	7:1:96	E3	52	76	OFF	0,150	48	0	N/A
11,100	7:1:96	D4	62	76	OFF	0,237	76	0	N/A
11,100	7:1:96	F4	65	76	OFF	0,237	76	0	N/A
11,100	7:1:96	A4	69	76	OFF	0,237	76	0	N/A
11,400	7:2:0	F2	41	76	OFF	0,150	48	0	N/A
11,400	7:2:0	C3	48	76	OFF	0,150	48	0	N/A
11,400	7:2:0	F3	53	76	OFF	0,150	48	0	N/A
11,400	7:2:0	D4	62	76	OFF	0,078	25	0	N/A
11,400	7:2:0	F4	65	76	OFF	0,078	25	0	N/A
11,400	7:2:0	A4	69	76	OFF	0,078	25	0	N/A
11,500	7:2:32	D4	62	76	OFF	0,078	25	0	N/A
11,500	7:2:32	F4	65	76	OFF	0,078	25	0	N/A
11,500	7:2:32	A4	69	76	OFF	0,078	25	0	N/A
11,600	7:2:64	D4	62	76	OFF	0,078	25	0	N/A
11,600	7:2:64	F4	65	76	OFF	0,078	25	0	N/A
11,600	7:2:64	A4	69	76	OFF	0,078	25	0	N/A
11,700	7:2:96	G2	43	76	OFF	0,150	48	0	N/A
11,700	7:2:96	D3	50	76	OFF	0,150	48	0	N/A
11,700	7:2:96	G3	55	76	OFF	0,150	48	0	N/A
11,700	7:2:96	D4	62	76	OFF	0,237	76	0	N/A
11,700	7:2:96	F4	65	76	OFF	0,237	76	0	N/A
11,700	7:2:96	A4	69	76	OFF	0,237	76	0	N/A
12,000	7:3:0	A2	45	76	OFF	0,150	48	0	N/A
12,000	7:3:0	E3	52	76	OFF	0,150	48	0	N/A
12,000	7:3:0	A3	57	76	OFF	0,150	48	0	N/A
12,000	7:3:0	D4	62	76	OFF	0,238	76	0	N/A
12,000	7:3:0	F4	65	76	OFF	0,238	76	0	N/A
12,000	7:3:0	A4	69	76	OFF	0,238	76	0	N/A
12,300	7:3:96	A#2	46	76	OFF	0,150	48	0	N/A
12,300	7:3:96	F3	53	76	OFF	0,150	48	0	N/A
12,300	7:3:96	A#3	58	76	OFF	0,150	48	0	N/A
12,300	7:3:96	D4	62	76	OFF	0,238	76	0	N/A
12,300	7:3:96	F4	65	76	OFF	0,238	76	0	N/A
12,300	7:3:96	A4	69	76	OFF	0,238	76	0	N/A
12,600	8:1:0	A#1	34	76	OFF	0,150	48	0	N/A
12,600	8:1:0	F2	41	76	OFF	0,150	48	0	N/A
12,600	8:1:0	A#2	46	76	OFF	0,150	48	0	N/A
12,600	8:1:0	C#4	61	76	OFF	0,719	230	0	N/A
12,600	8:1:0	F4	65	76	OFF	0,719	230	0	N/A
12,600	8:1:0	A#4	70	76	OFF	0,719	230	0	N/A
12,900	8:1:96	C2	36	76	OFF	0,150	48	0	N/A
12,900	8:1:96	F#2	42	76	OFF	0,150	48	0	N/A
12,900	8:1:96	C3	48	76	OFF	0,150	48	0	N/A
13,200	8:2:0	C#2	37	76	OFF	0,150	48	0	N/A
13,200	8:2:0	G#2	44	76	OFF	0,150	48	0	N/A
13,200	8:2:0	C#3	49	76	OFF	0,150	48	0	N/A
13,500	8:2:96	D#2	39	76	OFF	0,150	48	0	N/A
13,500	8:2:96	A#2	46	76	OFF	0,150	48	0	N/A
13,500	8:2:96	D#3	51	76	OFF	0,150	48	0	N/A
13,500	8:2:96	C#4	61	76	OFF	0,078	25	0	N/A
13,500	8:2:96	F4	65	76	OFF	0,078	25	0	N/A
13,500	8:2:96	A#4	70	76	OFF	0,078	25	0	N/A
13,600	8:2:128	C#4	61	76	OFF	0,078	25	0	N/A
13,600	8:2:128	F4	65	76	OFF	0,078	25	0	N/A
13,600	8:2:128	A#4	70	76	OFF	0,078	25	0	N/A
13,700	8:2:160	C#4	61	76	OFF	0,078	25	0	N/A
13,700	8:2:160	F4	65	76	OFF	0,078	25	0	N/A
13,700	8:2:160	A#4	70	76	OFF	0,078	25	0	N/A
13,800	8:3:0	F2	41	76	OFF	0,150	48	0	N/A
13,800	8:3:0	C3	48	76	OFF	0,150	48	0	N/A
13,800	8:3:0	F3	53	76	OFF	0,150	48	0	N/A
13,800	8:3:0	C#4	61	76	OFF	0,238	76	0	N/A
13,800	8:3:0	F#4	66	76	OFF	0,238	76	0	N/A
13,800	8:3:0	A#4	70	76	OFF	0,238	76	0	N/A
14,100	8:3:96	F#2	42	76	OFF	0,150	48	0	N/A
14,100	8:3:96	C#3	49	76	OFF	0,150	48	0	N/A
14,100	8:3:96	F#3	54	76	OFF	0,150	48	0	N/A
14,100	8:3:96	C#4	61	76	OFF	0,237	76	0	N/A
14,100	8:3:96	F#4	66	76	OFF	0,237	76	0	N/A
14,100	8:3:96	A#4	70	76	OFF	0,237	76	0	N/A
