Time (s)	Bar:Beat:Tick	Pitch	Note #	Velocity	Sustain	Duration (s)	Duration (tk)	Ch	Program (Inst.)
0,000	1:1:0	F2	41	80	OFF	0,069	38	0	N/A
0,000	1:1:0	F3	53	80	OFF	0,069	38	0	N/A
0,087	1:1:48	G2	43	80	OFF	0,069	38	0	N/A
0,087	1:1:48	G3	55	80	OFF	0,069	38	0	N/A
0,174	1:1:96	G#2	44	80	OFF	0,069	38	0	N/A
0,174	1:1:96	G#3	56	80	OFF	0,069	38	0	N/A
0,262	1:1:144	A#2	46	80	OFF	0,069	38	0	N/A
0,262	1:1:144	A#3	58	80	OFF	0,069	38	0	N/A
0,349	1:2:0	C3	48	80	OFF	0,069	38	0	N/A
0,349	1:2:0	C4	60	80	OFF	0,069	38	0	N/A
0,436	1:2:48	C#3	49	80	OFF	0,069	38	0	N/A
0,436	1:2:48	C#4	61	80	OFF	0,069	38	0	N/A
0,523	1:2:96	D#3	51	80	OFF	0,069	38	0	N/A
0,523	1:2:96	D#4	63	80	OFF	0,069	38	0	N/A
0,610	1:2:144	F3	53	80	OFF	0,069	38	0	N/A
0,610	1:2:144	F4	65	80	OFF	0,069	38	0	N/A
0,698	1:3:0	G2	43	80	OFF	0,093	51	0	N/A
0,698	1:3:0	G3	55	80	OFF	0,093	51	0	N/A
0,698	1:3:0	G4	67	80	OFF	0,093	51	0	N/A
0,698	1:3:0	C5	72	80	OFF	0,093	51	0	N/A
0,698	1:3:0	G5	79	80	OFF	0,093	51	0	N/A
0,814	1:3:64	G#2	44	80	OFF	0,093	51	0	N/A
0,814	1:3:64	G#3	56	80	OFF	0,093	51	0	N/A
0,814	1:3:64	G#4	68	80	OFF	0,093	51	0	N/A
0,814	1:3:64	C#5	73	80	OFF	0,093	51	0	N/A
0,814	1:3:64	G#5	80	80	OFF	0,093	51	0	N/A
3,140	4:1:0	F2	41	80	OFF	0,069	38	0	N/A
3,140	4:1:0	F3	53	80	OFF	0,069	38	0	N/A
3,227	4:1:48	G2	43	80	OFF	0,069	38	0	N/A
3,227	4:1:48	G3	55	80	OFF	0,069	38	0	N/A
3,314	4:1:96	G#2	44	80	OFF	0,069	38	0	N/A
3,314	4:1:96	G#3	56	80	OFF	0,069	38	0	N/A
3,401	4:1:144	A#2	46	80	OFF	0,069	38	0	N/A
3,401	4:1:144	A#3	58	80	OFF	0,069	38	0	N/A
3,488	4:2:0	C3	48	80	OFF	0,069	38	0	N/A
3,488	4:2:0	C4	60	80	OFF	0,069	38	0	N/A
3,576	4:2:48	C#3	49	80	OFF	0,069	38	0	N/A
3,576	4:2:48	C#4	61	80	OFF	0,069	38	0	N/A
3,663	4:2:96	D#3	51	80	OFF	0,069	38	0	N/A
3,663	4:2:96	D#4	63	80	OFF	0,069	38	0	N/A
3,750	4:2:144	F3	53	80	OFF	0,069	38	0	N/A
3,750	4:2:144	F4	65	80	OFF	0,069	38	0	N/A
3,837	4:3:0	G2	43	80	OFF	0,093	51	0	N/A
3,837	4:3:0	G3	55	80	OFF	0,093	51	0	N/A
3,837	4:3:0	G4	67	80	OFF	0,093	51	0	N/A
3,837	4:3:0	A#4	70	80	OFF	0,093	51	0	N/A
3,837	4:3:0	G5	79	80	OFF	0,093	51	0	N/A
3,953	4:3:64	G#2	44	80	OFF	0,093	51	0	N/A
3,953	4:3:64	G#3	56	80	OFF	0,093	51	0	N/A
3,953	4:3:64	G#4	68	80	OFF	0,093	51	0	N/A
3,953	4:3:64	G#5	80	80	OFF	0,093	51	0	N/A
4,070	4:3:128	A#2	46	80	OFF	0,093	51	0	N/A
4,070	4:3:128	A#3	58	80	OFF	0,093	51	0	N/A
4,070	4:3:128	A#4	70	80	OFF	0,093	51	0	N/A
4,070	4:3:128	A#5	82	80	OFF	0,093	51	0	N/A
4,186	5:1:0	G2	43	80	OFF	0,093	51	0	N/A
4,186	5:1:0	G3	55	80	OFF	0,093	51	0	N/A
4,186	5:1:0	G4	67	80	OFF	0,093	51	0	N/A
4,186	5:1:0	C5	72	80	OFF	0,093	51	0	N/A
4,186	5:1:0	G5	79	80	OFF	0,093	51	0	N/A
4,302	5:1:64	G#2	44	80	OFF	0,093	51	0	N/A
4,302	5:1:64	G#3	56	80	OFF	0,093	51	0	N/A
4,302	5:1:64	G#4	68	80	OFF	0,093	51	0	N/A
4,302	5:1:64	G#5	80	80	OFF	0,093	51	0	N/A
4,419	5:1:128	A#2	46	80	OFF	0,093	51	0	N/A
4,419	5:1:128	A#3	58	80	OFF	0,093	51	0	N/A
4,419	5:1:128	A#4	70	80	OFF	0,093	51	0	N/A
4,419	5:1:128	A#5	82	80	OFF	0,093	51	0	N/A
4,535	5:2:0	G2	43	80	OFF	0,093	51	0	N/A
4,535	5:2:0	G3	55	80	OFF	0,093	51	0	N/A
4,535	5:2:0	G4	67	80	OFF	0,093	51	0	N/A
4,535	5:2:0	C#5	73	80	OFF	0,093	51	0	N/A
4,535	5:2:0	G5	79	80	OFF	0,093	51	0	N/A
4,651	5:2:64	G#2	44	80	OFF	0,093	51	0	N/A
4,651	5:2:64	G#3	56	80	OFF	0,093	51	0	N/A
4,651	5:2:64	G#4	68	80	OFF	0,093	51	0	N/A
4,651	5:2:64	G#5	80	80	OFF	0,093	51	0	N/A
4,767	5:2:128	A#2	46	80	OFF	0,093	51	0	N/A
4,767	5:2:128	A#3	58	80	OFF	0,093	51	0	N/A
4,767	5:2:128	A#4	70	80	OFF	0,093	51	0	N/A
4,767	5:2:128	A#5	82	80	OFF	0,093	51	0	N/A
8,023	8:3:0	G2	43	80	OFF	0,093	51	0	N/A
8,023	8:3:0	G3	55	80	OFF	0,093	51	0	N/A
8,023	8:3:0	G4	67	80	OFF	0,093	51	0	N/A
8,023	8:3:0	G5	79	80	OFF	0,093	51	0	N/A
8,140	8:3:64	G#2	44	80	OFF	0,093	51	0	N/A
8,140	8:3:64	G#3	56	80	OFF	0,093	51	0	N/A
8,140	8:3:64	G#4	68	80	OFF	0,093	51	0	N/A
8,140	8:3:64	G#5	80	80	OFF	0,093	51	0	N/A
8,256	8:3:128	A#2	46	80	OFF	0,093	51	0	N/A
8,256	8:3:128	A#3	58	80	OFF	0,093	51	0	N/A
8,256	8:3:128	A#4	70	80	OFF	0,093	51	0	N/A
8,256	8:3:128	A#5	82	80	OFF	0,093	51	0	N/A
8,372	9:1:0	F1	29	80	OFF	1,047	576	0	N/A
8,372	9:1:0	C2	36	80	OFF	1,047	576	0	N/A
8,372	9:1:0	F2	41	80	OFF	1,047	576	0	N/A
8,372	9:1:0	F5	77	80	OFF	1,047	576	0	N/A
8,372	9:1:0	C6	84	80	OFF	1,047	576	0	N/A
8,372	9:1:0	F6	89	80	OFF	1,047	576	0	N/A
